"2024-06-17T05:49:29Z";"CREATE_CHEST";"{"chest":{"location":{"world":"nasu vally","x":-137.0,"y":66.0,"z":90.0},"createdAt":1718603369862,"expireAt":1718603969862,"owner":{"name":"Lakshh007","op":false,"id":"dd485c7f-1fa8-31e8-94f9-227dca9720c3","entity-id":745,"location":{"world":"nasu vally","x":-136.67529480844516,"y":66.0,"z":90.57686999101135,"yaw":174.60062,"pitch":16.499777}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3839,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:fire_aspect":2,"minecraft:looting":3,"minecraft:sharpness":5,"minecraft:sweeping_edge":3,"minecraft:unbreaking":3},"repair-cost":31,"Damage":214}},{"v":3839,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":3,"minecraft:silk_touch":1,"minecraft:unbreaking":3},"repair-cost":7,"Damage":133}},{"v":3839,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":4,"minecraft:sharpness":5,"minecraft:unbreaking":3},"repair-cost":7,"Damage":201}},{"v":3839,"type":"DIAMOND_SHOVEL","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5,"minecraft:silk_touch":1,"minecraft:unbreaking":3},"repair-cost":7,"Damage":731}},{"v":3839,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5,"minecraft:fortune":3,"minecraft:unbreaking":3},"repair-cost":7,"Damage":168}},{"v":3839,"type":"IRON_INGOT","amount":64},{"v":3839,"type":"BIRCH_PLANKS","amount":15},{"v":3839,"type":"ROTTEN_FLESH","amount":16},{"v":3839,"type":"CARROT","amount":24},{"v":3839,"type":"DIAMOND_BOOTS","meta":{"meta-type":"ARMOR","enchants":{"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":31,"Damage":1}},{"v":3839,"type":"DIAMOND_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":31}},{"v":3839,"type":"ARROW"},{"v":3839,"type":"DIAMOND_HELMET","meta":{"meta-type":"ARMOR","enchants":{"minecraft:aqua_affinity":1,"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":31,"Damage":1}},{"v":3839,"type":"EGG","amount":3},{"v":3839,"type":"DIAMOND_LEGGINGS","meta":{"meta-type":"ARMOR","enchants":{"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":15,"Damage":1}},{"v":3839,"type":"DIAMOND","amount":5},{"v":3839,"type":"LAPIS_ORE"},{"v":3839,"type":"STICK","amount":2},{"v":3839,"type":"TUFF","amount":2},{"v":3839,"type":"ANDESITE","amount":20},{"v":3839,"type":"COPPER_ORE"},{"v":3839,"type":"DEEPSLATE","amount":41},{"v":3839,"type":"STONE","amount":34},{"v":3839,"type":"COBBLED_DEEPSLATE","amount":2},{"v":3839,"type":"COBBLESTONE","amount":8},{"v":3839,"type":"GRANITE","amount":5},{"v":3839,"type":"MINECART"},{"v":3839,"type":"STRING","amount":3},{"v":3839,"type":"IRON_INGOT","amount":29},{"v":3839,"type":"IRON_INGOT","amount":64},{"v":3839,"type":"GUNPOWDER","amount":2},{"v":3839,"type":"IRON_HOE","meta":{"meta-type":"UNSPECIFIC","Damage":48}},{"v":3839,"type":"WHITE_WOOL","amount":64},{"v":3839,"type":"WHITE_WOOL","amount":64},{"v":3839,"type":"FEATHER","amount":4},{"v":3839,"type":"WHITE_WOOL","amount":45}]}}}"
"2024-06-17T05:50:57Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"nasu vally","x":-137.0,"y":66.0,"z":90.0},"createdAt":1718603369862,"expireAt":1718603969862,"owner":{"name":"Lakshh007","op":false,"id":"dd485c7f-1fa8-31e8-94f9-227dca9720c3","entity-id":745,"location":{"world":"nasu vally","x":-135.69999998807907,"y":65.0,"z":90.51195627765871,"yaw":87.5654,"pitch":11.249875}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"Lakshh007","op":false,"id":"dd485c7f-1fa8-31e8-94f9-227dca9720c3","entity-id":745,"location":{"world":"nasu vally","x":-135.69999998807907,"y":65.0,"z":90.51195627765871,"yaw":87.5654,"pitch":11.249875}}}}"
"2024-06-17T09:57:47Z";"CREATE_CHEST";"{"chest":{"location":{"world":"nasu vally","x":1717.0,"y":59.0,"z":-91.0},"createdAt":1718618267533,"expireAt":1718618867533,"owner":{"name":"Festerrr","op":false,"id":"69846b66-f868-39d5-a2ce-38e5a6b51761","entity-id":3126,"location":{"world":"nasu vally","x":1717.3175200083822,"y":59.0,"z":-91.1205039648639,"yaw":-7.2886353,"pitch":4.7577076}},"isProtected":false,"inventory":{"type":"CHEST","size":45,"content":[{"v":3839,"type":"IRON_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:unbreaking":1},"Damage":45}},{"v":3839,"type":"IRON_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":123}},{"v":3839,"type":"WATER_BUCKET"},{"v":3839,"type":"YELLOW_BED"},{"v":3839,"type":"COCOA_BEANS","amount":3},{"v":3839,"type":"TORCH"},{"v":3839,"type":"SAND","amount":52},{"v":3839,"type":"GOLDEN_CARROT","amount":9},{"v":3839,"type":"KELP","amount":5},{"v":3839,"type":"ACACIA_SAPLING"},{"v":3839,"type":"CHAINMAIL_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":152}},{"v":3839,"type":"ENCHANTED_BOOK","meta":{"meta-type":"ENCHANTED","stored-enchants":{"minecraft:flame":1}}},{"v":3839,"type":"BOOK","amount":18},{"v":3839,"type":"EMERALD","amount":63},{"v":3839,"type":"EMERALD","amount":64},{"v":3839,"type":"LILY_PAD","amount":19},{"v":3839,"type":"STICK","amount":7},{"v":3839,"type":"GOLDEN_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:projectile_protection":4}}},{"v":3839,"type":"GOLD_BLOCK","amount":2},{"v":3839,"type":"COBBLESTONE","amount":2},{"v":3839,"type":"LAPIS_LAZULI","amount":22},{"v":3839,"type":"LECTERN"},{"v":3839,"type":"GOLDEN_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:blast_protection":3}}},{"v":3839,"type":"COOKED_MUTTON","amount":15},{"v":3839,"type":"COD"},{"v":3839,"type":"COOKED_CHICKEN"},{"v":3839,"type":"GOLDEN_SHOVEL","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:mending":1}}},{"v":3839,"type":"RAW_IRON"},{"v":3839,"type":"ARROW","amount":9},{"v":3839,"type":"COAL","amount":21},{"v":3839,"type":"IRON_NUGGET","amount":21},{"v":3839,"type":"SMOOTH_STONE","amount":4},{"v":3839,"type":"DIRT","amount":8},{"v":3839,"type":"STONE_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":9}},{"v":3839,"type":"BEEF","amount":3},{"v":3839,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":107}},{"v":3839,"type":"GOLDEN_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:unbreaking":3},"Damage":5}},{"v":3839,"type":"CHAINMAIL_HELMET","meta":{"meta-type":"ARMOR","Damage":104}},{"v":3839,"type":"SHIELD"}]}}}"
"2024-06-17T10:07:46Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"nasu vally","x":1717.0,"y":59.0,"z":-91.0},"createdAt":1718618267533,"expireAt":1718618867533,"owner":{"name":"Festerrr","op":false,"id":"69846b66-f868-39d5-a2ce-38e5a6b51761","entity-id":3126,"location":{"world":"nasu vally","x":1716.196764589014,"y":64.0,"z":-85.85301935875968,"yaw":-56.546894,"pitch":25.99795}},"isProtected":false,"inventory":{"type":"CHEST","size":45,"content":[{"v":3839,"type":"IRON_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:unbreaking":1},"Damage":45}},{"v":3839,"type":"IRON_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":123}},{"v":3839,"type":"WATER_BUCKET"},{"v":3839,"type":"YELLOW_BED"},{"v":3839,"type":"COCOA_BEANS","amount":3},{"v":3839,"type":"TORCH"},{"v":3839,"type":"SAND","amount":52},{"v":3839,"type":"GOLDEN_CARROT","amount":9},{"v":3839,"type":"KELP","amount":5},{"v":3839,"type":"ACACIA_SAPLING"},{"v":3839,"type":"CHAINMAIL_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":152}},{"v":3839,"type":"ENCHANTED_BOOK","meta":{"meta-type":"ENCHANTED","stored-enchants":{"minecraft:flame":1}}},{"v":3839,"type":"BOOK","amount":18},{"v":3839,"type":"EMERALD","amount":63},{"v":3839,"type":"EMERALD","amount":64},{"v":3839,"type":"LILY_PAD","amount":19},{"v":3839,"type":"STICK","amount":7},{"v":3839,"type":"GOLDEN_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:projectile_protection":4}}},{"v":3839,"type":"GOLD_BLOCK","amount":2},{"v":3839,"type":"COBBLESTONE","amount":2},{"v":3839,"type":"LAPIS_LAZULI","amount":22},{"v":3839,"type":"LECTERN"},{"v":3839,"type":"GOLDEN_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:blast_protection":3}}},{"v":3839,"type":"COOKED_MUTTON","amount":15},{"v":3839,"type":"COD"},{"v":3839,"type":"COOKED_CHICKEN"},{"v":3839,"type":"GOLDEN_SHOVEL","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:mending":1}}},{"v":3839,"type":"RAW_IRON"},{"v":3839,"type":"ARROW","amount":9},{"v":3839,"type":"COAL","amount":21},{"v":3839,"type":"IRON_NUGGET","amount":21},{"v":3839,"type":"SMOOTH_STONE","amount":4},{"v":3839,"type":"DIRT","amount":8},{"v":3839,"type":"STONE_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":9}},{"v":3839,"type":"BEEF","amount":3},{"v":3839,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":107}},{"v":3839,"type":"GOLDEN_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:unbreaking":3},"Damage":5}},{"v":3839,"type":"CHAINMAIL_HELMET","meta":{"meta-type":"ARMOR","Damage":104}},{"v":3839,"type":"SHIELD"}]}},"reason":"EXPIRATION","extra":{"item-drops":false}}"
"2024-06-17T10:29:10Z";"CREATE_CHEST";"{"chest":{"location":{"world":"nasu vally","x":1731.0,"y":71.0,"z":-84.0},"createdAt":1718620150131,"expireAt":1718620750131,"owner":{"name":"PuneetD","op":false,"id":"d9d68f13-d608-35c3-9cc9-60dd58905161","entity-id":50349,"location":{"world":"nasu vally","x":1731.2261822270063,"y":71.1212968405392,"z":-83.9811483166862,"yaw":156.62482,"pitch":18.457174}},"isProtected":false,"inventory":{"type":"CHEST","size":18,"content":[{"v":3839,"type":"SAND","amount":2},{"v":3839,"type":"OAK_TRAPDOOR"},{"v":3839,"type":"COOKED_MUTTON","amount":46},{"v":3839,"type":"YELLOW_WOOL","amount":2},{"v":3839,"type":"STONE_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":33}},{"v":3839,"type":"IRON_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":39}},{"v":3839,"type":"BREAD","amount":40},{"v":3839,"type":"OAK_LOG","amount":64},{"v":3839,"type":"OAK_LOG","amount":64},{"v":3839,"type":"WATER_BUCKET"},{"v":3839,"type":"STONE_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":118}},{"v":3839,"type":"OAK_LOG","amount":16},{"v":3839,"type":"IRON_BOOTS","meta":{"meta-type":"ARMOR","Damage":113}},{"v":3839,"type":"IRON_LEGGINGS","meta":{"meta-type":"ARMOR","Damage":14}},{"v":3839,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":98}},{"v":3839,"type":"CHAINMAIL_HELMET","meta":{"meta-type":"ARMOR","Damage":48}}]}}}"
"2024-06-17T10:29:42Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"nasu vally","x":1731.0,"y":71.0,"z":-84.0},"createdAt":1718620150131,"expireAt":1718620750131,"owner":{"name":"PuneetD","op":false,"id":"d9d68f13-d608-35c3-9cc9-60dd58905161","entity-id":50349,"location":{"world":"nasu vally","x":925.9791265202671,"y":69.24918707874468,"z":-865.3033932792664,"yaw":177.90027,"pitch":23.100002}},"isProtected":false,"inventory":{"type":"CHEST","size":18,"content":[]}},"reason":"THIEF","extra":{"player":{"name":"Festerrr","op":false,"id":"69846b66-f868-39d5-a2ce-38e5a6b51761","entity-id":3126,"location":{"world":"nasu vally","x":1734.241658012602,"y":70.0,"z":-82.57577488777275,"yaw":106.0791,"pitch":6.525133}}}}"
"2024-06-17T12:09:22Z";"CREATE_CHEST";"{"chest":{"location":{"world":"nasu vally","x":2226.0,"y":61.0,"z":77.0},"createdAt":1718626162013,"expireAt":1718626762013,"owner":{"name":"Lakshh007","op":false,"id":"dd485c7f-1fa8-31e8-94f9-227dca9720c3","entity-id":86820,"location":{"world":"nasu vally","x":2226.6456943914245,"y":61.31509833220209,"z":77.29253569952388,"yaw":-100.49941,"pitch":18.599852}},"isProtected":false,"inventory":{"type":"CHEST","size":27,"content":[{"v":3839,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:fire_aspect":2,"minecraft:looting":3,"minecraft:sharpness":5,"minecraft:sweeping_edge":3,"minecraft:unbreaking":3},"repair-cost":31,"Damage":218}},{"v":3839,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":3,"minecraft:silk_touch":1,"minecraft:unbreaking":3},"repair-cost":7,"Damage":384}},{"v":3839,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":5,"minecraft:fortune":3,"minecraft:unbreaking":3},"repair-cost":7,"Damage":236}},{"v":3839,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"minecraft:efficiency":4,"minecraft:sharpness":5,"minecraft:unbreaking":3},"repair-cost":7,"Damage":280}},{"v":3839,"type":"MILK_BUCKET"},{"v":3839,"type":"MILK_BUCKET"},{"v":3839,"type":"BREAD","amount":6},{"v":3839,"type":"ARROW"},{"v":3839,"type":"MILK_BUCKET"},{"v":3839,"type":"DARK_PRISMARINE"},{"v":3839,"type":"BUCKET","amount":2},{"v":3839,"type":"DIRT"},{"v":3839,"type":"BONE","amount":2},{"v":3839,"type":"MILK_BUCKET"},{"v":3839,"type":"MILK_BUCKET"},{"v":3839,"type":"INK_SAC","amount":3},{"v":3839,"type":"PRISMARINE_BRICKS","amount":5},{"v":3839,"type":"PRISMARINE","amount":3},{"v":3839,"type":"NETHERRACK","amount":45},{"v":3839,"type":"JUNGLE_PLANKS","amount":3},{"v":3839,"type":"IRON_NUGGET","amount":18},{"v":3839,"type":"DIAMOND_BOOTS","meta":{"meta-type":"ARMOR","enchants":{"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":31,"Damage":19}},{"v":3839,"type":"DIAMOND_LEGGINGS","meta":{"meta-type":"ARMOR","enchants":{"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":15,"Damage":18}},{"v":3839,"type":"DIAMOND_CHESTPLATE","meta":{"meta-type":"ARMOR","enchants":{"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":31,"Damage":18}},{"v":3839,"type":"DIAMOND_HELMET","meta":{"meta-type":"ARMOR","enchants":{"minecraft:aqua_affinity":1,"minecraft:mending":1,"minecraft:protection":3,"minecraft:unbreaking":3},"repair-cost":31,"Damage":21}}]}}}"
"2024-06-17T12:19:20Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"nasu vally","x":2226.0,"y":61.0,"z":77.0},"createdAt":1718626162013,"expireAt":1718626762013,"owner":{"name":"Lakshh007","op":false,"id":"dd485c7f-1fa8-31e8-94f9-227dca9720c3","entity-id":86820,"location":{"world":"nasu vally_nether","x":-203.30000001192093,"y":63.0,"z":159.52909377405226,"yaw":-63.90445,"pitch":20.399897}},"isProtected":false,"inventory":{"type":"CHEST","size":27,"content":[{"v":3839,"type":"PAPER","amount":5},{"v":3839,"type":"BREAD","amount":6},{"v":3839,"type":"ARROW"},{"v":3839,"type":"DARK_PRISMARINE"},{"v":3839,"type":"DIRT"},{"v":3839,"type":"BONE","amount":2},{"v":3839,"type":"INK_SAC","amount":3},{"v":3839,"type":"PRISMARINE_BRICKS","amount":5},{"v":3839,"type":"PRISMARINE","amount":3},{"v":3839,"type":"NETHERRACK","amount":45},{"v":3839,"type":"JUNGLE_PLANKS","amount":3},{"v":3839,"type":"IRON_NUGGET","amount":18}]}},"reason":"EXPIRATION","extra":{"item-drops":false}}"
"2024-06-17T12:28:32Z";"CREATE_CHEST";"{"chest":{"location":{"world":"nasu vally","x":2237.0,"y":46.0,"z":111.0},"createdAt":1718627312152,"expireAt":1718627912152,"owner":{"name":"PuneetD","op":false,"id":"d9d68f13-d608-35c3-9cc9-60dd58905161","entity-id":50349,"location":{"world":"nasu vally","x":2237.797942199129,"y":46.22630828681473,"z":111.30000001192093,"yaw":123.59986,"pitch":35.999916}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[{"v":3839,"type":"IRON_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":135}},{"v":3839,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":98}},{"v":3839,"type":"CHAINMAIL_HELMET","meta":{"meta-type":"ARMOR","Damage":16}}]}}}"
"2024-06-17T12:38:31Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"nasu vally","x":2237.0,"y":46.0,"z":111.0},"createdAt":1718627312152,"expireAt":1718627912152,"owner":{"name":"PuneetD","op":false,"id":"d9d68f13-d608-35c3-9cc9-60dd58905161","entity-id":50349,"location":{"world":"nasu vally","x":-90.99764282682723,"y":64.0,"z":129.867575844912,"yaw":13.200806,"pitch":18.299997}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[{"v":3839,"type":"IRON_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":135}},{"v":3839,"type":"IRON_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":98}},{"v":3839,"type":"CHAINMAIL_HELMET","meta":{"meta-type":"ARMOR","Damage":16}}]}},"reason":"EXPIRATION","extra":{"item-drops":false}}"
